key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code
13235,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-56182,Nørgaard,Christian,15,midfielder,MF
13236,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-07304,Christensen,Oliver,16,goal keeper,GK
13237,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-11588,Stryger Larsen,Jens,17,defender,DF
13238,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-93781,Wass,Daniel,18,defender,DF
13239,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-59609,Wind,Jonas,19,forward,FW
13240,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-08442,Poulsen,Yussuf,20,forward,FW
13241,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-29053,Cornelius,Andreas,21,forward,FW
13242,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-35930,Rønnow,Frederik,22,goal keeper,GK
13243,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-98199,Højbjerg,Pierre-Emile,23,midfielder,MF
13244,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-76468,Skov,Robert,24,midfielder,MF
13245,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-70516,Lindstrøm,Jesper,25,midfielder,MF
13246,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-92135,Bah,Alexander,26,defender,DF
13247,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-56347,Galíndez,Hernán,1,goal keeper,GK
13248,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-96347,Torres,Félix,2,defender,DF
13249,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-29713,Hincapié,Piero,3,defender,DF
13250,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-22286,Arboleda,Robert,4,defender,DF
13251,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-75628,Cifuentes,José,5,midfielder,MF
13252,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-49934,Pacho,William,6,defender,DF
13253,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-52697,Estupiñán,Pervis,7,defender,DF
13254,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-13321,Gruezo,Carlos,8,midfielder,MF
13255,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-16576,Preciado,Ayrton,9,midfielder,MF
13256,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-34543,Ibarra,Romario,10,midfielder,MF
13257,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-44851,Estrada,Michael,11,forward,FW
13258,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-39347,Ramírez,Moisés,12,goal keeper,GK
13259,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-75912,Valencia,Enner,13,forward,FW
13260,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-06545,Arreaga,Xavier,14,defender,DF
13261,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-11495,Mena,Ángel,15,midfielder,MF
13262,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-78091,Sarmiento,Jeremy,16,midfielder,MF
13263,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-62543,Preciado,Ángelo,17,defender,DF
13264,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-04237,Palacios,Diego,18,defender,DF
13265,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-13973,Plata,Gonzalo,19,midfielder,MF
13266,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-56839,Méndez,Sebas,20,midfielder,MF
13267,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-28364,Franco,Alan,21,midfielder,MF
13268,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-94877,Domínguez,Alexander,22,goal keeper,GK
13269,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-82216,Caicedo,Moisés,23,midfielder,MF
13270,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-69217,Reasco,Djorkaeff,24,forward,FW
13271,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-73694,Porozo,Jackson,25,defender,DF
13272,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-02839,Rodríguez,Kevin,26,forward,FW
13273,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-70618,Pickford,Jordan,1,goal keeper,GK
13274,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-74071,Walker,Kyle,2,defender,DF
13275,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-36400,Shaw,Luke,3,defender,DF
13276,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-84787,Rice,Declan,4,midfielder,MF
13277,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-92628,Stones,John,5,defender,DF
13278,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-02465,Maguire,Harry,6,defender,DF
13279,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-21153,Grealish,Jack,7,forward,FW
13280,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-08169,Henderson,Jordan,8,midfielder,MF
13281,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-58924,Kane,Harry,9,forward,FW
13282,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-21553,Sterling,Raheem,10,forward,FW
13283,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-59837,Rashford,Marcus,11,forward,FW
13284,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-25937,Trippier,Kieran,12,defender,DF
13285,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-89070,Pope,Nick,13,goal keeper,GK
13286,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-43567,Phillips,Kalvin,14,midfielder,MF
13287,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-31219,Dier,Eric,15,defender,DF
13288,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-76287,Coady,Conor,16,defender,DF
13289,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-76842,Saka,Bukayo,17,forward,FW
13290,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-05318,Alexander-Arnold,Trent,18,defender,DF
13291,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-90012,Mount,Mason,19,midfielder,MF
13292,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-10501,Foden,Phil,20,midfielder,MF
13293,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-50034,White,Ben,21,defender,DF
13294,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-15674,Bellingham,Jude,22,midfielder,MF
13295,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-62368,Ramsdale,Aaron,23,goal keeper,GK
13296,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-22844,Wilson,Callum,24,forward,FW
13297,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-95181,Maddison,James,25,midfielder,MF
13298,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-46540,Gallagher,Conor,26,midfielder,MF
13299,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-30711,Lloris,Hugo,1,goal keeper,GK
13300,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-60652,Pavard,Benjamin,2,defender,DF
13301,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-91324,Disasi,Axel,3,defender,DF
13302,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-42326,Varane,Raphaël,4,defender,DF
13303,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-78484,Koundé,Jules,5,defender,DF
13304,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-32431,Guendouzi,Matteo,6,midfielder,MF
13305,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-90908,Griezmann,Antoine,7,forward,FW
13306,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-54517,Tchouaméni,Aurélien,8,midfielder,MF
13307,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-89750,Giroud,Olivier,9,forward,FW
13308,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-64077,Mbappé,Kylian,10,forward,FW
13309,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-97778,Dembélé,Ousmane,11,forward,FW
13310,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-92987,Kolo Muani,Randal,12,forward,FW
13311,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-23304,Fofana,Youssouf,13,midfielder,MF
13312,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-57401,Rabiot,Adrien,14,midfielder,MF
13313,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-00465,Veretout,Jordan,15,midfielder,MF
13314,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-69594,Mandanda,Steve,16,goal keeper,GK
13315,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-07089,Saliba,William,17,defender,DF
13316,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-03945,Upamecano,Dayot,18,defender,DF
13317,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-35408,Benzema,Karim,19,forward,FW
13318,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-06614,Coman,Kingsley,20,forward,FW
13319,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-84424,Hernandez,Lucas,21,defender,DF
13320,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-09867,Hernandez,Théo,22,defender,DF
13321,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-81466,Areola,Alphonse,23,goal keeper,GK
13322,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-86920,Konaté,Ibrahima,24,defender,DF
13323,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-80996,Camavinga,Eduardo,25,midfielder,MF
13324,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-13613,Thuram,Marcus,26,forward,FW
13325,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-19408,Neuer,Manuel,1,goal keeper,GK
13326,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-51201,Rüdiger,Antonio,2,defender,DF
13327,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-20804,Raum,David,3,defender,DF
13328,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-36126,Ginter,Matthias,4,defender,DF
13329,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-11933,Kehrer,Thilo,5,defender,DF
13330,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-30316,Kimmich,Joshua,6,midfielder,MF
13331,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-77743,Havertz,Kai,7,forward,FW
13332,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-79409,Goretzka,Leon,8,midfielder,MF
13333,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-46246,Füllkrug,Niclas,9,forward,FW
13334,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-75989,Gnabry,Serge,10,forward,FW
13335,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-63673,Götze,Mario,11,midfielder,MF
13336,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-81947,Trapp,Kevin,12,goal keeper,GK
13337,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-28154,Müller,Thomas,13,midfielder,MF
13338,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-47182,Musiala,Jamal,14,midfielder,MF
13339,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-48737,Süle,Niklas,15,defender,DF
13340,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-89863,Klostermann,Lukas,16,defender,DF
13341,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-50679,Brandt,Julian,17,midfielder,MF
13342,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-18188,Hofmann,Jonas,18,midfielder,MF
13343,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-39464,Sané,Leroy,19,midfielder,MF
13344,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-63385,Günter,Christian,20,defender,DF
13345,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-08896,Gündoğan,İlkay,21,midfielder,MF
13346,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-03367,ter Stegen,Marc-André,22,goal keeper,GK
13347,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-71859,Schlotterbeck,Nico,23,defender,DF
13348,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-05901,Adeyemi,Karim,24,forward,FW
13349,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-69200,Bella-Kotchap,Armel,25,defender,DF
13350,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-04137,Moukoko,Youssoufa,26,forward,FW
13351,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-51990,Ati-Zigi,Lawrence,1,goal keeper,GK
13352,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-12913,Lamptey,Tariq,2,defender,DF
13353,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-08359,Odoi,Denis,3,defender,DF
13354,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-50142,Salisu,Mohammed,4,defender,DF
13355,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-07875,Partey,Thomas,5,midfielder,MF
13356,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-70145,Owusu,Elisha,6,midfielder,MF
13357,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-62854,Issahaku,Abdul Fatawu,7,midfielder,MF
13358,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-92252,Kyereh,Daniel-Kofi,8,midfielder,MF
13359,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-31765,Ayew,Jordan,9,forward,FW
13360,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-01945,Ayew,André,10,forward,FW
13361,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-72363,Bukari,Osman,11,midfielder,MF
13362,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-16148,Danlad,Ibrahim,12,goal keeper,GK
13363,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-13639,Afriyie,Daniel,13,midfielder,MF
13364,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-28517,Mensah,Gideon,14,defender,DF
13365,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-09991,Aidoo,Joseph,15,defender,DF
13366,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-36638,Manaf Nurudeen,Abdul,16,goal keeper,GK
13367,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-94579,Rahman,Baba,17,defender,DF
13368,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-82956,Amartey,Daniel,18,defender,DF
13369,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-53967,Williams,Iñaki,19,forward,FW
13370,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-23821,Kudus,Mohammed,20,midfielder,MF
13371,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-21820,Abdul Samed,Salis,21,midfielder,MF
13372,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-33325,Sulemana,Kamaldeen,22,midfielder,MF
13373,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-59808,Djiku,Alexander,23,defender,DF
13374,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-20467,Sowah,Kamal,24,midfielder,MF
13375,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-14179,Semenyo,Antoine,25,forward,FW
13376,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-36105,Seidu,Alidu,26,defender,DF
13377,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-20998,Beiranvand,Alireza,1,goal keeper,GK
13378,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-84382,Moharrami,Sadegh,2,defender,DF
13379,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-75785,Hajsafi,Ehsan,3,defender,DF
13380,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-97838,Khalilzadeh,Shojae,4,defender,DF
13381,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-74098,Mohammadi,Milad,5,defender,DF
13382,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-95374,Ezatolahi,Saeid,6,midfielder,MF
13383,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-98775,Jahanbakhsh,Alireza,7,midfielder,MF
13384,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-29864,Pouraliganji,Morteza,8,defender,DF
13385,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-85860,Taremi,Mehdi,9,forward,FW
13386,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-53957,Ansarifard,Karim,10,forward,FW
13387,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-24531,Amiri,Vahid,11,midfielder,MF
13388,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-17784,Niazmand,Payam,12,goal keeper,GK
13389,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-74612,Kanaanizadegan,Hossein,13,defender,DF
13390,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-87786,Ghoddos,Saman,14,midfielder,MF
13391,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-98747,Cheshmi,Rouzbeh,15,defender,DF
13392,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-04541,Torabi,Mehdi,16,midfielder,MF
13393,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-45653,Gholizadeh,Ali,17,midfielder,MF
13394,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-68842,Karimi,Ali,18,midfielder,MF
13395,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-15905,Hosseini,Majid,19,defender,DF
13396,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-09113,Azmoun,Sardar,20,forward,FW
13397,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-42215,Nourollahi,Ahmad,21,midfielder,MF
13398,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-80505,Abedzadeh,Amir,22,goal keeper,GK
13399,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-47137,Rezaeian,Ramin,23,defender,DF
13400,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-28492,Hosseini,Hossein,24,goal keeper,GK
13401,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-62858,Jalali,Abolfazl,25,defender,DF
13402,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-53272,Kawashima,Eiji,1,goal keeper,GK
13403,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-45981,Yamane,Miki,2,defender,DF
13404,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-77382,Taniguchi,Shogo,3,defender,DF
13405,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-35225,Itakura,Ko,4,defender,DF
13406,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-26303,Nagatomo,Yuto,5,defender,DF
13407,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-53282,Endo,Wataru,6,midfielder,MF
13408,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-99817,Shibasaki,Gaku,7,midfielder,MF
13409,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-58907,Dōan,Ritsu,8,midfielder,MF
13410,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-22633,Mitoma,Kaoru,9,midfielder,MF
13411,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-05559,Minamino,Takumi,10,midfielder,MF
13412,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-39942,Kubo,Takefusa,11,midfielder,MF
13413,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-66906,Gonda,Shūichi,12,goal keeper,GK
13414,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-75751,Morita,Hidemasa,13,midfielder,MF
13415,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-86909,Ito,Junya,14,midfielder,MF
13416,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-62952,Kamada,Daichi,15,midfielder,MF
13417,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-68429,Tomiyasu,Takehiro,16,defender,DF
13418,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-82447,Tanaka,Ao,17,midfielder,MF
13419,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-46913,Asano,Takuma,18,forward,FW
13420,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-56398,Sakai,Hiroki,19,defender,DF
13421,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-44328,Machino,Shuto,20,forward,FW
13422,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-57586,Ueda,Ayase,21,forward,FW
13423,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-89321,Yoshida,Maya,22,defender,DF
13424,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-77827,Schmidt,Daniel,23,goal keeper,GK
13425,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-64056,Soma,Yuki,24,midfielder,MF
13426,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-30206,Maeda,Daizen,25,forward,FW
13427,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-41902,Ito,Hiroki,26,defender,DF
13428,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-94928,Talavera,Alfredo,1,goal keeper,GK
13429,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-38529,Araujo,Néstor,2,defender,DF
13430,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-36212,Montes,César,3,defender,DF
13431,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-26546,Álvarez,Edson,4,defender,DF
13432,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-09877,Vásquez,Johan,5,defender,DF
13433,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-96510,Arteaga,Gerardo,6,defender,DF
13434,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-26412,Romo,Luis,7,midfielder,MF
13435,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-19618,Rodríguez,Carlos,8,midfielder,MF
13436,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-57865,Jiménez,Raúl,9,forward,FW
13437,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-64182,Vega,Alexis,10,forward,FW
13438,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-51689,Funes Mori,Rogelio,11,forward,FW
13439,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-96662,Cota,Rodolfo,12,goal keeper,GK
13440,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-80826,Ochoa,Guillermo,13,goal keeper,GK
13441,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-64299,Gutiérrez,Érick,14,midfielder,MF
13442,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-21208,Moreno,Héctor,15,defender,DF
13443,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-42911,Herrera,Héctor,16,midfielder,MF
13444,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-95198,Pineda,Orbelín,17,forward,FW
13445,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-40312,Guardado,Andrés,18,midfielder,MF
13446,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-24062,Sánchez,Jorge,19,defender,DF
13447,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-49482,Martín,Henry,20,forward,FW
13448,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-81433,Antuna,Uriel,21,forward,FW
13449,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-24705,Lozano,Hirving,22,forward,FW
13450,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-80088,Gallardo,Jesús,23,defender,DF
13451,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-49806,Chávez,Luis,24,midfielder,MF
13452,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-73491,Alvarado,Roberto,25,forward,FW
13453,WC-2022,2022 FIFA Men's World Cup,T-46,Mexico,MEX,P-09058,Álvarez,Kevin,26,defender,DF
13454,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-50688,Bounou,Yassine,1,goal keeper,GK
13455,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-45288,Hakimi,Achraf,2,defender,DF
13456,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-09614,Mazraoui,Noussair,3,defender,DF
13457,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-71023,Amrabat,Sofyan,4,midfielder,MF
13458,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-47490,Aguerd,Nayef,5,defender,DF
13459,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-26068,Saïss,Romain,6,defender,DF
13460,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-70715,Ziyech,Hakim,7,midfielder,MF
13461,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-40619,Ounahi,Azzedine,8,midfielder,MF
13462,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-90423,Hamdallah,Abderrazak,9,forward,FW
13463,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-94093,Zaroury,Anass,10,midfielder,MF
